batch_idx,mc_draw,accuracy,fault_layer,fault_location,fault_category,fault_type,fault_value
12,47,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
12,48,1.0,1,In1_Out3,Connection,stuck_off,stuck_off
12,49,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
12,50,1.0,0,N3,Neuron,dynamic,Idx_1
12,51,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
12,52,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
12,53,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
12,54,0.5,2,In1_Out2,Connection,stuck_off,stuck_off
12,55,0.5,0,N4,Neuron,dynamic,Idx_1
12,56,1.0,2,N0,Neuron,dynamic,Idx_0
12,57,1.0,1,N0,Neuron,dynamic,Idx_1
12,58,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
12,59,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
12,60,0.5,2,N2,Neuron,static,0.0
12,61,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
12,62,1.0,1,In0_Out3,Connection,stuck_off,stuck_off
12,63,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
12,64,1.0,2,In4_Out0,Connection,stuck_off,stuck_off
12,65,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
12,66,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
12,67,1.0,2,N0,Neuron,dynamic,Idx_0
12,68,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
12,69,1.0,2,In4_Out2,Connection,stuck_on,stuck_on
12,70,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
12,71,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
12,72,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
12,73,0.0,0,N0,Neuron,dynamic,Idx_1
12,74,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
12,75,0.0,1,In4_Out4,Connection,stuck_on,stuck_on
12,76,0.0,1,In2_Out4,Connection,stuck_on,stuck_on
12,77,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
12,78,1.0,0,In0_Out2,Connection,stuck_off,stuck_off
12,79,0.5,2,N2,Neuron,dynamic,Idx_1
12,80,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
12,81,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
12,82,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
12,83,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
12,84,0.5,0,N4,Neuron,dynamic,Idx_1
12,85,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
12,86,0.0,0,N0,Neuron,dynamic,Idx_0
12,87,0.0,1,In2_Out4,Connection,stuck_on,stuck_on
12,88,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
12,89,0.5,1,In1_Out4,Connection,stuck_on,stuck_on
12,90,0.5,1,N1,Neuron,static,0.0
12,91,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
12,92,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
12,93,0.5,2,In1_Out2,Connection,stuck_off,stuck_off
12,94,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
12,95,0.0,0,In0_Out0,Connection,stuck_off,stuck_off
12,96,0.5,1,N2,Neuron,dynamic,Idx_1
12,97,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
12,98,0.0,0,In0_Out0,Connection,stuck_off,stuck_off
12,99,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
13,0,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
13,1,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
13,2,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
13,3,1.0,1,N0,Neuron,static,3.0
13,4,0.0,2,N1,Neuron,static,2.0
13,5,1.0,2,In4_Out2,Connection,stuck_on,stuck_on
13,6,0.0,2,N2,Neuron,dynamic,Idx_0
13,7,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
13,8,1.0,0,N1,Neuron,dynamic,Idx_2
13,9,1.0,1,In4_Out4,Connection,stuck_on,stuck_on
13,10,1.0,1,N3,Neuron,static,3.0
13,11,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
13,12,1.0,1,In0_Out3,Connection,stuck_on,stuck_on
13,13,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
13,14,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
13,15,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
13,16,1.0,2,In4_Out1,Connection,stuck_off,stuck_off
13,17,0.0,1,N4,Neuron,dynamic,Idx_1
13,18,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
13,19,0.0,2,N2,Neuron,dynamic,Idx_0
13,20,1.0,1,N2,Neuron,dynamic,Idx_0
13,21,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
13,22,1.0,2,In4_Out0,Connection,stuck_off,stuck_off
13,23,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
13,24,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
13,25,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
13,26,1.0,0,In0_Out1,Connection,stuck_on,stuck_on
13,27,1.0,1,N0,Neuron,static,0.0
13,28,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
13,29,1.0,1,In2_Out1,Connection,stuck_off,stuck_off
13,30,1.0,0,N1,Neuron,static,0.0
13,31,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
13,32,0.0,0,N2,Neuron,static,0.0
13,33,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
13,34,1.0,1,N0,Neuron,dynamic,Idx_1
13,35,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
13,36,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
13,37,1.0,1,In0_Out4,Connection,stuck_off,stuck_off
13,38,1.0,2,N2,Neuron,static,3.0
13,39,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
13,40,0.5,0,N0,Neuron,static,3.0
13,41,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
13,42,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
13,43,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
13,44,1.0,0,In0_Out3,Connection,stuck_off,stuck_off
13,45,1.0,2,In3_Out0,Connection,stuck_on,stuck_on
13,46,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
13,47,1.0,2,N1,Neuron,dynamic,Idx_0
13,48,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
13,49,1.0,1,In2_Out4,Connection,stuck_on,stuck_on
13,50,1.0,1,In3_Out1,Connection,stuck_off,stuck_off
13,51,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
13,52,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
13,53,0.0,1,N4,Neuron,static,3.0
13,54,0.0,2,In0_Out2,Connection,stuck_off,stuck_off
13,55,1.0,0,In0_Out0,Connection,stuck_off,stuck_off
13,56,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
13,57,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
13,58,0.0,2,In3_Out2,Connection,stuck_off,stuck_off
13,59,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
13,60,1.0,0,N2,Neuron,static,2.0
13,61,1.0,0,N0,Neuron,dynamic,Idx_2
13,62,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
13,63,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
13,64,1.0,2,In3_Out2,Connection,stuck_on,stuck_on
13,65,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
13,66,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
13,67,1.0,0,N2,Neuron,static,2.0
13,68,1.0,0,In0_Out3,Connection,stuck_off,stuck_off
13,69,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
13,70,1.0,1,In4_Out3,Connection,stuck_off,stuck_off
13,71,1.0,1,N0,Neuron,static,0.0
13,72,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
13,73,0.0,2,N1,Neuron,dynamic,Idx_2
13,74,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
13,75,1.0,2,N2,Neuron,dynamic,Idx_2
13,76,1.0,2,In1_Out2,Connection,stuck_on,stuck_on
13,77,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
13,78,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
13,79,1.0,0,In0_Out0,Connection,stuck_on,stuck_on
13,80,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
13,81,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
13,82,0.0,2,N1,Neuron,dynamic,Idx_2
13,83,1.0,1,In3_Out4,Connection,stuck_on,stuck_on
13,84,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
13,85,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
13,86,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
13,87,1.0,2,In3_Out1,Connection,stuck_on,stuck_on
13,88,1.0,1,In0_Out3,Connection,stuck_on,stuck_on
13,89,1.0,2,In2_Out0,Connection,stuck_off,stuck_off
13,90,1.0,2,In3_Out2,Connection,stuck_on,stuck_on
13,91,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
13,92,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
13,93,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
13,94,0.0,0,N2,Neuron,static,0.0
13,95,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
13,96,1.0,0,In0_Out0,Connection,stuck_off,stuck_off
13,97,1.0,1,In4_Out1,Connection,stuck_off,stuck_off
13,98,1.0,0,N3,Neuron,static,2.0
13,99,1.0,1,N1,Neuron,static,2.0
14,0,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
14,1,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
14,2,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
14,3,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
14,4,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
14,5,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
14,6,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
14,7,0.0,1,In3_Out4,Connection,stuck_on,stuck_on
14,8,0.5,0,N4,Neuron,static,3.0
14,9,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
14,10,1.0,2,In2_Out1,Connection,stuck_off,stuck_off
14,11,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
14,12,1.0,1,N0,Neuron,static,2.0
14,13,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
14,14,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
14,15,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
14,16,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
14,17,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
14,18,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
14,19,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
14,20,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
14,21,0.5,1,In0_Out4,Connection,stuck_off,stuck_off
14,22,0.5,2,In2_Out2,Connection,stuck_on,stuck_on
14,23,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
14,24,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
14,25,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
14,26,0.5,0,N1,Neuron,static,0.0
14,27,1.0,2,In4_Out0,Connection,stuck_off,stuck_off
14,28,0.0,1,In3_Out4,Connection,stuck_on,stuck_on
14,29,0.5,2,N2,Neuron,static,0.0
14,30,1.0,0,N1,Neuron,dynamic,Idx_2
14,31,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
14,32,0.0,1,N4,Neuron,static,0.0
14,33,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
14,34,1.0,0,In0_Out3,Connection,stuck_off,stuck_off
14,35,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
14,36,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
14,37,0.5,1,In0_Out4,Connection,stuck_off,stuck_off
14,38,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
14,39,1.0,1,In3_Out3,Connection,stuck_on,stuck_on
14,40,0.0,1,N4,Neuron,dynamic,Idx_0
14,41,0.5,1,N2,Neuron,static,0.0
14,42,1.0,0,N3,Neuron,dynamic,Idx_0
14,43,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
14,44,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
14,45,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
14,46,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
14,47,0.5,2,In2_Out2,Connection,stuck_off,stuck_off
14,48,1.0,1,In0_Out3,Connection,stuck_on,stuck_on
14,49,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
14,50,0.5,2,N2,Neuron,dynamic,Idx_2
14,51,0.5,1,N3,Neuron,dynamic,Idx_2
14,52,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
14,53,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
14,54,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
14,55,0.5,2,In2_Out0,Connection,stuck_off,stuck_off
14,56,0.5,2,In0_Out1,Connection,stuck_on,stuck_on
14,57,1.0,0,In0_Out3,Connection,stuck_off,stuck_off
14,58,0.5,1,N2,Neuron,dynamic,Idx_2
14,59,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
14,60,0.5,1,N2,Neuron,static,3.0
14,61,0.5,2,In2_Out2,Connection,stuck_on,stuck_on
14,62,0.5,0,N4,Neuron,dynamic,Idx_2
14,63,1.0,1,N1,Neuron,dynamic,Idx_2
14,64,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
14,65,0.5,0,N2,Neuron,static,2.0
14,66,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
14,67,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
14,68,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
14,69,0.0,1,In2_Out4,Connection,stuck_on,stuck_on
14,70,0.5,1,N4,Neuron,dynamic,Idx_2
14,71,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
14,72,0.5,2,N1,Neuron,dynamic,Idx_0
14,73,1.0,0,In0_Out2,Connection,stuck_off,stuck_off
14,74,0.0,0,In0_Out0,Connection,stuck_off,stuck_off
14,75,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
14,76,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
14,77,1.0,0,In0_Out4,Connection,stuck_on,stuck_on
14,78,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
14,79,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
14,80,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
14,81,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
14,82,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
14,83,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
14,84,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
14,85,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
14,86,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
14,87,0.5,2,N2,Neuron,dynamic,Idx_2
14,88,0.5,1,N4,Neuron,dynamic,Idx_2
14,89,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
14,90,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
14,91,0.5,1,N3,Neuron,static,0.0
14,92,1.0,0,In0_Out2,Connection,stuck_off,stuck_off
14,93,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
14,94,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
14,95,0.0,2,N0,Neuron,static,2.0
14,96,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
14,97,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
14,98,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
14,99,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
15,0,1.0,0,N0,Neuron,static,3.0
15,1,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
15,2,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
15,3,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
15,4,1.0,2,In3_Out2,Connection,stuck_off,stuck_off
15,5,1.0,2,In4_Out0,Connection,stuck_off,stuck_off
15,6,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
15,7,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
15,8,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
15,9,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
15,10,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
15,11,1.0,2,In4_Out2,Connection,stuck_off,stuck_off
15,12,1.0,2,N0,Neuron,dynamic,Idx_0
15,13,1.0,2,In1_Out2,Connection,stuck_off,stuck_off
15,14,1.0,2,In4_Out1,Connection,stuck_on,stuck_on
15,15,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
15,16,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
15,17,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
15,18,0.0,2,N1,Neuron,static,0.0
15,19,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
15,20,1.0,1,In4_Out0,Connection,stuck_off,stuck_off
15,21,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
15,22,0.0,2,N0,Neuron,static,2.0
15,23,1.0,2,In3_Out1,Connection,stuck_on,stuck_on
15,24,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
15,25,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
15,26,1.0,1,In4_Out1,Connection,stuck_off,stuck_off
15,27,1.0,0,N3,Neuron,dynamic,Idx_1
15,28,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
15,29,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
15,30,1.0,2,In0_Out2,Connection,stuck_off,stuck_off
15,31,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
15,32,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
15,33,1.0,1,In3_Out3,Connection,stuck_on,stuck_on
15,34,1.0,1,N2,Neuron,static,3.0
15,35,1.0,1,In4_Out3,Connection,stuck_off,stuck_off
15,36,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
15,37,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
15,38,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
15,39,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
15,40,0.0,1,N3,Neuron,static,2.0
15,41,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
15,42,0.0,1,In1_Out4,Connection,stuck_on,stuck_on
15,43,0.0,1,In2_Out4,Connection,stuck_on,stuck_on
15,44,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
15,45,0.0,2,In2_Out2,Connection,stuck_off,stuck_off
15,46,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
15,47,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
15,48,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
15,49,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
15,50,0.0,2,In1_Out0,Connection,stuck_on,stuck_on
15,51,1.0,0,N3,Neuron,dynamic,Idx_0
15,52,0.0,1,In1_Out4,Connection,stuck_on,stuck_on
15,53,1.0,1,N0,Neuron,dynamic,Idx_2
15,54,1.0,1,In2_Out0,Connection,stuck_off,stuck_off
15,55,0.0,1,In3_Out4,Connection,stuck_on,stuck_on
15,56,1.0,1,N0,Neuron,static,3.0
15,57,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
15,58,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
15,59,0.0,2,In2_Out0,Connection,stuck_off,stuck_off
15,60,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
15,61,0.0,2,In2_Out1,Connection,stuck_on,stuck_on
15,62,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
15,63,0.0,1,N2,Neuron,dynamic,Idx_2
15,64,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
15,65,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
15,66,1.0,1,N3,Neuron,dynamic,Idx_0
15,67,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
15,68,1.0,0,In0_Out1,Connection,stuck_on,stuck_on
15,69,1.0,0,N2,Neuron,static,0.0
15,70,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
15,71,0.0,2,In2_Out1,Connection,stuck_on,stuck_on
15,72,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
15,73,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
15,74,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
15,75,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
15,76,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
15,77,1.0,1,In3_Out2,Connection,stuck_on,stuck_on
15,78,1.0,1,N3,Neuron,dynamic,Idx_1
15,79,1.0,1,In1_Out3,Connection,stuck_off,stuck_off
15,80,1.0,1,In3_Out1,Connection,stuck_off,stuck_off
15,81,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
15,82,1.0,1,In4_Out1,Connection,stuck_off,stuck_off
15,83,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
15,84,0.0,1,In2_Out4,Connection,stuck_on,stuck_on
15,85,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
15,86,0.0,2,In4_Out1,Connection,stuck_off,stuck_off
15,87,1.0,1,In4_Out3,Connection,stuck_off,stuck_off
15,88,0.0,0,N0,Neuron,dynamic,Idx_2
15,89,1.0,2,In3_Out1,Connection,stuck_on,stuck_on
15,90,0.0,0,N4,Neuron,static,3.0
15,91,1.0,1,In4_Out0,Connection,stuck_off,stuck_off
15,92,0.0,2,N1,Neuron,dynamic,Idx_0
15,93,1.0,0,N1,Neuron,dynamic,Idx_1
15,94,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
15,95,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
15,96,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
15,97,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
15,98,1.0,0,N0,Neuron,static,2.0
15,99,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
16,0,0.5,2,In0_Out1,Connection,stuck_on,stuck_on
16,1,0.5,1,N0,Neuron,dynamic,Idx_1
16,2,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
16,3,0.5,1,In4_Out0,Connection,stuck_on,stuck_on
16,4,0.5,2,N0,Neuron,static,2.0
16,5,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
16,6,0.5,2,In2_Out2,Connection,stuck_on,stuck_on
16,7,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
16,8,0.5,1,N2,Neuron,dynamic,Idx_2
16,9,0.5,0,In0_Out2,Connection,stuck_on,stuck_on
16,10,0.5,1,In4_Out4,Connection,stuck_off,stuck_off
16,11,0.5,1,In4_Out0,Connection,stuck_on,stuck_on
16,12,0.5,0,N0,Neuron,dynamic,Idx_0
16,13,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
16,14,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
16,15,0.5,2,In2_Out0,Connection,stuck_off,stuck_off
16,16,0.5,1,In4_Out0,Connection,stuck_on,stuck_on
16,17,0.5,0,N4,Neuron,dynamic,Idx_2
16,18,0.5,1,In2_Out3,Connection,stuck_on,stuck_on
16,19,0.5,1,In1_Out3,Connection,stuck_off,stuck_off
16,20,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
16,21,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
16,22,0.5,0,N4,Neuron,static,0.0
16,23,0.5,0,In0_Out0,Connection,stuck_on,stuck_on
16,24,0.5,2,In0_Out1,Connection,stuck_off,stuck_off
16,25,0.5,2,In3_Out1,Connection,stuck_off,stuck_off
16,26,0.5,2,N0,Neuron,dynamic,Idx_1
16,27,0.5,0,N3,Neuron,dynamic,Idx_1
16,28,0.5,1,N0,Neuron,static,3.0
16,29,0.5,1,In0_Out4,Connection,stuck_on,stuck_on
16,30,0.0,0,N0,Neuron,static,2.0
16,31,0.5,2,In1_Out0,Connection,stuck_off,stuck_off
16,32,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
16,33,0.0,1,N4,Neuron,static,2.0
16,34,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
16,35,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
16,36,0.0,1,N3,Neuron,dynamic,Idx_0
16,37,0.5,1,N2,Neuron,static,2.0
16,38,0.5,1,In0_Out4,Connection,stuck_off,stuck_off
16,39,0.5,1,In0_Out1,Connection,stuck_on,stuck_on
16,40,0.5,1,In3_Out0,Connection,stuck_off,stuck_off
16,41,0.5,0,N0,Neuron,static,0.0
16,42,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
16,43,0.5,1,N4,Neuron,dynamic,Idx_1
16,44,0.5,0,In0_Out3,Connection,stuck_off,stuck_off
16,45,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
16,46,0.5,1,In2_Out0,Connection,stuck_on,stuck_on
16,47,0.5,1,In4_Out3,Connection,stuck_off,stuck_off
16,48,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
16,49,0.5,0,N3,Neuron,dynamic,Idx_1
16,50,0.5,2,In1_Out1,Connection,stuck_on,stuck_on
16,51,0.5,2,N2,Neuron,dynamic,Idx_0
16,52,0.5,1,In1_Out0,Connection,stuck_on,stuck_on
16,53,0.5,0,In0_Out1,Connection,stuck_on,stuck_on
16,54,0.5,2,N2,Neuron,static,3.0
16,55,0.5,2,In0_Out1,Connection,stuck_off,stuck_off
16,56,0.5,2,In1_Out1,Connection,stuck_on,stuck_on
16,57,0.5,1,In2_Out1,Connection,stuck_on,stuck_on
16,58,0.5,1,In0_Out1,Connection,stuck_off,stuck_off
16,59,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
16,60,0.0,2,N1,Neuron,static,2.0
16,61,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
16,62,0.5,1,In0_Out2,Connection,stuck_off,stuck_off
16,63,0.5,1,In0_Out1,Connection,stuck_on,stuck_on
16,64,0.0,1,N4,Neuron,static,2.0
16,65,0.5,1,In2_Out2,Connection,stuck_on,stuck_on
16,66,0.5,1,In4_Out0,Connection,stuck_off,stuck_off
16,67,0.5,1,In3_Out3,Connection,stuck_off,stuck_off
16,68,0.5,1,In3_Out3,Connection,stuck_on,stuck_on
16,69,0.5,1,In1_Out3,Connection,stuck_on,stuck_on
16,70,0.5,1,In1_Out2,Connection,stuck_on,stuck_on
16,71,0.5,1,In1_Out0,Connection,stuck_off,stuck_off
16,72,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
16,73,0.5,1,N1,Neuron,static,0.0
16,74,0.5,2,In2_Out2,Connection,stuck_off,stuck_off
16,75,0.5,2,N0,Neuron,static,3.0
16,76,0.5,1,In3_Out0,Connection,stuck_off,stuck_off
16,77,0.5,1,N2,Neuron,static,2.0
16,78,1.0,1,N3,Neuron,static,2.0
16,79,0.5,2,In3_Out0,Connection,stuck_off,stuck_off
16,80,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
16,81,0.5,1,In2_Out4,Connection,stuck_off,stuck_off
16,82,0.5,1,In0_Out0,Connection,stuck_off,stuck_off
16,83,0.5,1,In1_Out3,Connection,stuck_on,stuck_on
16,84,0.5,1,In3_Out3,Connection,stuck_on,stuck_on
16,85,0.5,2,In2_Out0,Connection,stuck_off,stuck_off
16,86,0.5,1,In0_Out0,Connection,stuck_on,stuck_on
16,87,0.5,2,In2_Out0,Connection,stuck_on,stuck_on
16,88,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
16,89,0.5,1,In0_Out4,Connection,stuck_off,stuck_off
