,run,method,dataset,metric,value,roc_mode
686,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,test_acc_mode_none,1.0,
687,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,test_acc_mode_single,0.9670329689979552,
688,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,val_loss,0.6443975567817688,
689,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,val_power,0.0011579382698982954,
690,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,test_roc_micro_auc,1.0,generic
691,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,test_roc_micro_auc_mode_none,1.0,none
692,PSNN_wSurrGPT_woFaults_gunpointoldversusyoung_run5,woFaults,gunpointoldversusyoung,test_roc_micro_auc_mode_single,0.9966151118278505,single
693,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,test_acc_mode_none,0.5263158082962036,
694,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,test_acc_mode_single,0.5263158082962036,
695,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,val_loss,0.6932840943336487,
696,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,val_power,0.0008995785028673708,
697,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,test_roc_micro_auc,0.41284722089767456,generic
698,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,test_roc_micro_auc_mode_none,0.41284722089767456,none
699,PSNN_wSurrGPT_wFaults_selfregulationscp2_run5,wFaults,selfregulationscp2,test_roc_micro_auc_mode_single,0.45868057012557983,single
700,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,test_acc_mode_none,0.25581395626068115,
701,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,test_acc_mode_single,0.25581395626068115,
702,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,val_loss,1.119677186012268,
703,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,val_power,0.000691962253767997,
704,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,test_roc_micro_auc,0.34640344977378845,generic
705,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,test_roc_micro_auc_mode_none,0.34640344977378845,none
706,PSNN_wSurrGPT_woFaults_seeds_run6,woFaults,seeds,test_roc_micro_auc_mode_single,0.3635748922824859,single
707,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,test_acc_mode_none,1.0,
708,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,test_acc_mode_single,1.0,
709,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,val_loss,0.6424605250358582,
710,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,val_power,0.0005654725828208029,
711,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,test_roc_micro_auc,1.0,generic
712,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,test_roc_micro_auc_mode_none,1.0,none
713,PSNN_wSurrGPT_wFaults_gunpointoldversusyoung_run5,wFaults,gunpointoldversusyoung,test_roc_micro_auc_mode_single,1.0,single
714,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,test_acc_mode_none,0.5,
715,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,test_acc_mode_single,0.5,
716,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,val_loss,0.6937246918678284,
717,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,val_power,0.0010070838034152985,
718,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,test_roc_micro_auc,0.770799994468689,generic
719,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,test_roc_micro_auc_mode_none,0.770799994468689,none
720,PSNN_wSurrGPT_woFaults_slope_run6,woFaults,slope,test_roc_micro_auc_mode_single,0.2321999967098236,single
721,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
722,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
723,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,val_loss,0.6672910451889038,
724,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,val_power,0.0012768906308338046,
725,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.3393493890762329,generic
726,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.3393493890762329,none
727,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run1,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.36185383796691895,single
728,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
729,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
730,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,val_loss,0.6743583679199219,
731,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,val_power,0.0015214243903756142,
732,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.37834224104881287,generic
733,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.37834224104881287,none
734,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run1,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.528743326663971,single
735,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,test_acc_mode_none,0.8481012582778931,
736,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,test_acc_mode_single,0.8481012582778931,
737,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,val_loss,0.9948068261146544,
738,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,val_power,0.0036095562390983105,
739,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,test_roc_micro_auc,0.8822704553604126,generic
740,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,test_roc_micro_auc_mode_none,0.8822704553604126,none
741,PSNN_wSurrGPT_woFaults_energyy1_run1,woFaults,energyy1,test_roc_micro_auc_mode_single,0.8814292550086975,single
742,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,test_acc_mode_none,0.8481012582778931,
743,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,test_acc_mode_single,0.8481012582778931,
744,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,val_loss,0.9794235825538636,
745,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,val_power,0.0010682131396606565,
746,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,test_roc_micro_auc,0.8818298578262329,generic
747,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,test_roc_micro_auc_mode_none,0.8818298578262329,none
748,PSNN_wSurrGPT_wFaults_energyy1_run1,wFaults,energyy1,test_roc_micro_auc_mode_single,0.8879586458206177,single
749,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
750,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,test_acc_mode_single,0.4600000083446502,
751,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,val_loss,0.6949809193611145,
752,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,val_power,0.0017265203641727569,
753,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,test_roc_micro_auc,0.8438003063201904,generic
754,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.8438003063201904,none
755,PSNN_wSurrGPT_wFaults_freezersmalltrain_run1,wFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.7137681245803833,single
756,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
757,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
758,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,val_loss,0.6349397897720337,
759,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,val_power,0.0009420316200703382,
760,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,test_roc_micro_auc,0.2114130407571793,generic
761,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.2114130407571793,none
762,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run1,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.29945650696754456,single
763,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,test_acc_mode_none,0.8227847814559937,
764,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,test_acc_mode_single,0.7848101258277893,
765,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,val_loss,0.5176217555999756,
766,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,val_power,0.002226276556029916,
767,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,test_roc_micro_auc,0.9985486268997192,generic
768,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,test_roc_micro_auc_mode_none,0.9985486268997192,none
769,PSNN_wSurrGPT_woFaults_tictactoe_run1,woFaults,tictactoe,test_roc_micro_auc_mode_single,0.9970972537994384,single
770,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
771,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
772,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,val_loss,0.6343816518783569,
773,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,val_power,0.0010412615956738591,
774,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,test_roc_micro_auc,0.12065217643976212,generic
775,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.12065217643976212,none
776,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run1,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.761413037776947,single
777,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
778,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,test_acc_mode_single,0.5199999809265137,
779,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,val_loss,0.6941196918487549,
780,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,val_power,0.0013685411540791392,
781,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,test_roc_micro_auc,0.36272141337394714,generic
782,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.36272141337394714,none
783,PSNN_wSurrGPT_woFaults_freezersmalltrain_run1,woFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.5378422141075134,single
784,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,test_acc_mode_none,0.746835470199585,
785,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,test_acc_mode_single,0.746835470199585,
786,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,val_loss,0.5470700860023499,
787,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,val_power,0.0013802346074953675,
788,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,test_roc_micro_auc,0.7409288883209229,generic
789,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,test_roc_micro_auc_mode_none,0.7409288883209229,none
790,PSNN_wSurrGPT_wFaults_tictactoe_run1,wFaults,tictactoe,test_roc_micro_auc_mode_single,0.7460086941719055,single
791,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,test_acc_mode_none,0.7802197933197021,
792,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6593406796455383,
793,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,val_loss,0.6505104303359985,
794,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,val_power,0.005640149582177401,
795,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8960155248641968,generic
796,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8960155248641968,none
797,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run1,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.9018464684486388,single
798,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,test_acc_mode_none,0.7692307829856873,
799,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,test_acc_mode_single,0.7142857313156128,
800,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,val_loss,0.6600099205970764,
801,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,val_power,0.003016049973666668,
802,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8318756222724915,generic
803,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8318756222724915,none
804,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run1,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.8002915382385254,single
805,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,test_acc_mode_none,0.5189873576164246,
806,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,test_acc_mode_single,0.5189873576164246,
807,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,val_loss,0.8734652400016785,
808,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,val_power,0.005175161641091108,
809,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,test_roc_micro_auc,0.8230652213096619,generic
810,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,test_roc_micro_auc_mode_none,0.8230652213096619,none
811,PSNN_wSurrGPT_woFaults_energyy2_run1,woFaults,energyy2,test_roc_micro_auc_mode_single,0.8217433094978333,single
812,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,test_acc_mode_none,0.7215189933776855,
813,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,test_acc_mode_single,0.7215189933776855,
814,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,val_loss,0.8422819375991821,
815,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,val_power,0.0031946757808327675,
816,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,test_roc_micro_auc,0.9512097239494324,generic
817,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,test_roc_micro_auc_mode_none,0.9512097239494324,none
818,PSNN_wSurrGPT_wFaults_energyy2_run1,wFaults,energyy2,test_roc_micro_auc_mode_single,0.9481653571128844,single
819,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,test_acc_mode_none,0.32258063554763794,
820,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,test_acc_mode_single,0.32258063554763794,
821,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,val_loss,1.0829147100448608,
822,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,val_power,0.0008772516157478094,
823,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,test_roc_micro_auc,0.5936524271965027,generic
824,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,test_roc_micro_auc_mode_none,0.5936524271965027,none
825,PSNN_wSurrGPT_wFaults_iris_run1,wFaults,iris,test_roc_micro_auc_mode_single,0.5952132940292358,single
826,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,test_acc_mode_none,0.32258063554763794,
827,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,test_acc_mode_single,0.32258063554763794,
828,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,val_loss,1.0976145267486572,
829,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,val_power,0.0021852049976587296,
830,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,test_roc_micro_auc,0.642559826374054,generic
831,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,test_roc_micro_auc_mode_none,0.642559826374054,none
832,PSNN_wSurrGPT_woFaults_iris_run1,woFaults,iris,test_roc_micro_auc_mode_single,0.6378772258758545,single
833,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,test_acc_mode_none,0.32258063554763794,
834,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,test_acc_mode_single,0.35483869910240173,
835,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,val_loss,1.117640256881714,
836,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,val_power,0.153069406747818,
837,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,test_roc_micro_auc,0.507544219493866,generic
838,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,test_roc_micro_auc_mode_none,0.507544219493866,none
839,PSNN_wSurrGPT_woFaults_iris_run2,woFaults,iris,test_roc_micro_auc_mode_single,0.5135275721549988,single
840,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,test_acc_mode_none,0.32258063554763794,
841,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,test_acc_mode_single,0.32258063554763794,
842,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,val_loss,1.104321002960205,
843,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,val_power,0.0009393332875333726,
844,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,test_roc_micro_auc,0.5093652606010437,generic
845,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,test_roc_micro_auc_mode_none,0.5093652606010437,none
846,PSNN_wSurrGPT_wFaults_iris_run2,wFaults,iris,test_roc_micro_auc_mode_single,0.47892820835113525,single
847,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
848,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
849,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,val_loss,0.6677281856536865,
850,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,val_power,0.0007786500500515103,
851,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.7878788113594055,generic
852,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.7878788113594055,none
853,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run2,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.5503565073013306,single
854,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6263736486434937,
855,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6593406796455383,
856,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,val_loss,0.6615248918533325,
857,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,val_power,0.0017668012296780944,
858,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.7361515760421753,generic
859,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.7361515760421753,none
860,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run2,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.705539345741272,single
861,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
862,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,test_acc_mode_single,0.5199999809265137,
863,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,val_loss,0.6942151784896851,
864,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,val_power,0.0007985337288118899,
865,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,test_roc_micro_auc,0.7989130616188049,generic
866,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.7989130616188049,none
867,PSNN_wSurrGPT_wFaults_freezersmalltrain_run2,wFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.748792290687561,single
868,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
869,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,test_acc_mode_single,0.4600000083446502,
870,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,val_loss,0.6940170526504517,
871,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,val_power,0.0005784962559118867,
872,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,test_roc_micro_auc,0.7033011317253113,generic
873,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.7033011317253113,none
874,PSNN_wSurrGPT_woFaults_freezersmalltrain_run2,woFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.5817230343818665,single
875,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6483516693115234,
876,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,test_acc_mode_single,0.5384615659713745,
877,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,val_loss,0.6611519455909729,
878,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,val_power,0.0026318456511944532,
879,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8396501541137695,generic
880,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8396501541137695,none
881,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run2,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.7730806469917297,single
882,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
883,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
884,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,val_loss,0.6675276756286621,
885,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,val_power,0.0028251572512090206,
886,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.3533868193626404,generic
887,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.3533868193626404,none
888,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run2,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.5387700796127319,single
889,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
890,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
891,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,val_loss,0.6532110571861267,
892,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,val_power,0.0012715081684291365,
893,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,test_roc_micro_auc,0.8054347634315491,generic
894,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.8054347634315491,none
